Three-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
024,2009,-1.65,1278.15,241.56,140.68
024,2010,-0.01,1277.97,241.53,140.66
024,2011,-0.24,1274.93,240.95,140.33
024,2012,1.05,1288.36,243.49,141.81
024,2013,3.97,1339.54,253.16,147.44
024,2014,9.90,1472.14,278.22,162.04
024,2015,4.67,1540.94,291.22,169.61
024,2016,6.62,1642.92,310.50,180.83
024,2017,5.78,1737.80,328.43,191.28
024,2018,5.99,1841.90,348.10,202.73
024,2019,3.48,1906.04,360.23,209.79
024,2020,-0.40,1898.41,358.78,208.95
024,2021,4.53,1984.44,375.04,218.42
024,2022,9.58,2174.61,410.98,239.35
024,2023,8.85,2367.14,447.37,260.55
025,1978,.,100.00,30.08,21.87
025,1979,-2.00,98.00,29.48,21.44
025,1980,26.70,124.16,37.35,27.16
025,1981,4.07,129.22,38.87,28.27
025,1982,8.57,140.29,42.20,30.69
025,1983,11.96,157.08,47.25,34.36
025,1984,21.08,190.18,57.21,41.60
025,1985,17.99,224.40,67.50,49.09
025,1986,25.57,281.77,84.76,61.64
025,1987,14.19,321.76,96.79,70.38
025,1988,7.33,345.35,103.89,75.54
025,1989,-0.35,344.15,103.53,75.28
025,1990,-3.41,332.43,100.00,72.72
025,1991,-8.16,305.31,91.84,66.78
025,1992,-1.97,299.30,90.03,65.47
025,1993,-2.21,292.68,88.04,64.02
025,1994,-0.93,289.96,87.23,63.43
025,1995,3.97,301.47,90.69,65.94
025,1996,2.05,307.65,92.55,67.30
025,1997,3.47,318.33,95.76,69.63
025,1998,7.45,342.06,102.90,74.82
025,1999,9.65,375.08,112.83,82.05
025,2000,21.88,457.16,137.52,100.00
025,2001,13.83,520.40,156.54,113.83
025,2002,13.37,589.95,177.47,129.05
025,2003,10.42,651.45,195.97,142.50
025,2004,15.92,755.13,227.16,165.18
025,2005,12.59,850.22,255.76,185.98
025,2006,2.09,868.03,261.12,189.88
025,2007,-3.14,840.74,252.91,183.91
025,2008,-5.51,794.43,238.98,173.78
025,2009,-6.20,745.21,224.17,163.01
025,2010,-4.52,711.49,214.03,155.63
025,2011,-2.38,694.56,208.93,151.93
025,2012,-1.23,686.05,206.37,150.07
025,2013,0.26,687.81,206.90,150.45
025,2014,2.91,707.80,212.92,154.83
025,2015,3.57,733.10,220.53,160.36
025,2016,3.98,762.29,229.31,166.75
025,2017,6.18,809.43,243.49,177.06
025,2018,5.47,853.72,256.81,186.75
025,2019,4.47,891.93,268.31,195.10
025,2020,4.18,929.25,279.53,203.27
025,2021,13.77,1057.19,318.02,231.25
025,2022,17.97,1247.21,375.18,272.82
025,2023,10.49,1378.05,414.54,301.44
026,1977,.,100.00,27.11,19.63
026,1978,8.72,108.72,29.48,21.35
026,1979,23.01,133.73,36.26,26.26
026,1980,3.21,138.02,37.42,27.10
026,1981,18.82,163.99,44.47,32.20
026,1982,8.24,177.50,48.13,34.85
026,1983,6.49,189.02,51.25,37.11
026,1984,17.74,222.55,60.34,43.70
026,1985,21.36,270.10,73.23,53.03
026,1986,24.49,336.26,91.17,66.02
026,1987,14.03,383.43,103.96,75.28
026,1988,2.73,393.89,106.80,77.34
026,1989,-1.63,387.48,105.06,76.08
026,1990,-4.82,368.81,100.00,72.41
026,1991,-7.93,339.55,92.07,66.67
026,1992,-1.14,335.67,91.01,65.91
026,1993,-1.93,329.19,89.26,64.63
026,1994,-1.52,324.20,87.90,63.65
026,1995,2.07,330.90,89.72,64.97
026,1996,3.24,341.63,92.63,67.07
026,1997,4.55,357.18,96.85,70.13
026,1998,5.25,375.93,101.93,73.81
026,1999,11.44,418.92,113.59,82.25
026,2000,21.58,509.32,138.10,100.00
026,2001,15.56,588.57,159.58,115.56
026,2002,14.31,672.77,182.41,132.09
026,2003,11.79,752.10,203.92,147.67
026,2004,15.45,868.32,235.44,170.49
026,2005,10.85,962.53,260.98,188.98
026,2006,2.62,987.72,267.81,193.93
026,2007,-3.98,948.44,257.16,186.22
026,2008,-6.06,890.96,241.58,174.93
026,2009,-5.21,844.58,229.00,165.82
026,2010,-3.83,812.27,220.24,159.48
026,2011,-2.71,790.27,214.27,155.16
026,2012,-0.28,788.06,213.67,154.73
026,2013,0.39,791.15,214.51,155.33
026,2014,3.14,816.03,221.26,160.22
026,2015,3.50,844.56,228.99,165.82
026,2016,3.54,874.42,237.09,171.68
026,2017,4.58,914.46,247.95,179.55
026,2018,5.82,967.68,262.38,189.99
026,2019,3.96,1005.99,272.77,197.52
026,2020,3.49,1041.09,282.28,204.41
026,2021,14.42,1191.20,322.98,233.88
026,2022,17.78,1402.97,380.40,275.46
026,2023,11.14,1559.19,422.76,306.13
027,1975,.,100.00,24.57,19.92
027,1976,-6.22,93.78,23.04,18.68
027,1977,6.20,99.59,24.47,19.83
027,1978,14.78,114.31,28.09,22.77
027,1979,12.48,128.57,31.59,25.61
027,1980,14.64,147.39,36.22,29.35
027,1981,5.07,154.86,38.05,30.84
027,1982,3.75,160.67,39.48,32.00
027,1983,7.44,172.62,42.42,34.38
027,1984,21.13,209.10,51.38,41.64
027,1985,22.06,255.22,62.71,50.83
027,1986,23.62,315.50,77.53,62.84
027,1987,19.80,377.96,92.87,75.27
027,1988,9.44,413.63,101.64,82.38
027,1989,1.71,420.71,103.38,83.79
027,1990,-3.27,406.97,100.00,81.05
027,1991,-6.30,381.33,93.70,75.95
027,1992,-1.53,375.48,92.26,74.78
027,1993,-1.12,371.28,91.23,73.94
027,1994,-0.06,371.06,91.18,73.90
027,1995,1.20,375.53,92.27,74.79
027,1996,2.66,385.53,94.73,76.78
027,1997,2.72,396.00,97.31,78.87
027,1998,4.16,412.46,101.35,82.14
027,1999,6.09,437.56,107.52,87.14
027,2000,14.75,502.11,123.38,100.00
027,2001,11.99,562.34,138.18,111.99
027,2002,13.73,639.52,157.14,127.37
027,2003,11.15,710.81,174.66,141.56
027,2004,14.98,817.28,200.82,162.77
027,2005,10.78,905.38,222.47,180.31
027,2006,1.95,923.07,226.82,183.84
027,2007,-4.23,884.02,217.22,176.06
027,2008,-6.28,828.49,203.58,165.00
027,2009,-7.96,762.55,187.37,151.87
027,2010,-3.53,735.63,180.76,146.51
027,2011,-3.37,710.84,174.67,141.57
027,2012,-2.06,696.20,171.07,138.65
027,2013,0.78,701.61,172.40,139.73
027,2014,3.96,729.37,179.22,145.26
027,2015,3.11,752.07,184.80,149.78
027,2016,4.67,787.19,193.43,156.77
027,2017,5.46,830.16,203.99,165.33
027,2018,5.32,874.30,214.83,174.12
027,2019,4.25,911.49,223.97,181.53
027,2020,3.90,947.08,232.72,188.62
027,2021,12.59,1066.28,262.01,212.36
027,2022,13.27,1207.82,296.79,240.55
027,2023,7.43,1297.56,318.84,258.42
028,1975,.,100.00,25.37,22.79
028,1976,6.06,106.06,26.91,24.18
028,1977,6.45,112.90,28.65,25.74
028,1978,15.96,130.93,33.22,29.84
028,1979,9.68,143.60,36.44,32.73
028,1980,7.59,154.50,39.20,35.22
028,1981,3.66,160.15,40.64,36.51
028,1982,3.78,166.21,42.17,37.89
028,1983,8.58,180.46,45.79,41.14
028,1984,8.99,196.68,49.90,44.83
028,1985,12.40,221.07,56.09,50.39
028,1986,19.15,263.40,66.83,60.04
028,1987,26.80,333.99,84.75,76.13
028,1988,15.59,386.07,97.96,88.00
028,1989,3.67,400.26,101.56,91.24
028,1990,-1.53,394.11,100.00,89.84
028,1991,-3.77,379.25,96.23,86.45
028,1992,-2.51,369.72,93.81,84.28
028,1993,-0.86,366.54,93.00,83.55
028,1994,-1.62,360.61,91.50,82.20
028,1995,-0.07,360.36,91.44,82.14
028,1996,0.70,362.87,92.07,82.71
028,1997,0.76,365.64,92.78,83.35
028,1998,2.86,376.08,95.42,85.73
028,1999,3.99,391.10,99.24,89.15
028,2000,12.17,438.70,111.31,100.00
028,2001,11.32,488.34,123.91,111.32
028,2002,14.55,559.39,141.94,127.51
028,2003,11.24,622.28,157.89,141.84
028,2004,18.53,737.56,187.14,168.12
028,2005,14.37,843.57,214.04,192.29
028,2006,4.04,877.64,222.69,200.05
028,2007,-2.73,853.72,216.62,194.60
028,2008,-6.54,797.91,202.46,181.88
028,2009,-9.40,722.90,183.42,164.78
028,2010,-4.76,688.46,174.69,156.93
028,2011,-4.37,658.40,167.06,150.08
028,2012,-3.47,635.55,161.26,144.87
028,2013,0.21,636.87,161.59,145.17
028,2014,2.65,653.73,165.87,149.01
028,2015,4.26,681.59,172.94,155.36
028,2016,4.55,712.62,180.81,162.44
028,2017,5.53,752.01,190.81,171.42
028,2018,6.03,797.32,202.31,181.74
028,2019,4.46,832.85,211.32,189.84
028,2020,3.94,865.67,219.65,197.32
028,2021,13.16,979.60,248.56,223.29
028,2022,16.10,1137.36,288.59,259.25
028,2023,9.48,1245.21,315.95,283.84
029,1975,.,100.00,25.03,23.68
029,1976,-0.02,99.98,25.03,23.67
029,1977,11.33,111.31,27.86,26.36
029,1978,8.32,120.57,30.18,28.55
029,1979,18.83,143.27,35.86,33.92
029,1980,9.81,157.31,39.38,37.25
029,1981,0.87,158.68,39.72,37.57
029,1982,2.93,163.33,40.89,38.67
029,1983,5.88,172.94,43.29,40.95
029,1984,8.81,188.18,47.11,44.56
029,1985,12.07,210.89,52.79,49.93
029,1986,22.12,257.52,64.47,60.98
029,1987,27.18,327.53,81.99,77.55
029,1988,17.92,386.24,96.69,91.45
029,1989,4.74,404.54,101.27,95.79
029,1990,-1.25,399.47,100.00,94.59
029,1991,-4.97,379.59,95.03,89.88
029,1992,-1.68,373.22,93.43,88.37
029,1993,-1.49,367.65,92.04,87.05
029,1994,-2.26,359.35,89.96,85.09
029,1995,-1.33,354.59,88.76,83.96
029,1996,1.25,359.03,89.88,85.01
029,1997,-0.60,356.87,89.34,84.50
029,1998,3.78,370.35,92.71,87.69
029,1999,2.62,380.05,95.14,89.99
029,2000,11.12,422.32,105.72,100.00
029,2001,11.31,470.11,117.68,111.31
029,2002,14.63,538.87,134.90,127.60
029,2003,11.30,599.76,150.14,142.02
029,2004,19.79,718.47,179.86,170.12
029,2005,14.83,825.02,206.53,195.35
029,2006,3.58,854.57,213.93,202.35
029,2007,-2.62,832.17,208.32,197.05
029,2008,-9.62,752.13,188.28,178.09
029,2009,-10.73,671.42,168.08,158.98
029,2010,-3.58,647.42,162.07,153.30
029,2011,-5.82,609.72,152.63,144.37
029,2012,-5.28,577.55,144.58,136.76
029,2013,-1.07,571.39,143.04,135.30
029,2014,4.56,597.47,149.57,141.47
029,2015,4.91,626.80,156.91,148.42
029,2016,5.28,659.88,165.19,156.25
029,2017,7.03,706.28,176.81,167.24
029,2018,7.36,758.25,189.82,179.54
029,2019,4.26,790.54,197.90,187.19
029,2020,5.55,834.45,208.89,197.59
029,2021,13.97,950.99,238.07,225.18
029,2022,15.33,1096.81,274.57,259.71
029,2023,10.16,1208.27,302.47,286.10
030,1975,.,100.00,29.97,24.12
030,1976,2.11,102.11,30.60,24.63
030,1977,5.39,107.61,32.25,25.96
030,1978,13.76,122.41,36.68,29.53
030,1979,21.76,149.05,44.66,35.96
030,1980,4.51,155.77,46.68,37.58
030,1981,7.06,166.77,49.98,40.23
030,1982,3.94,173.35,51.95,41.82
030,1983,4.94,181.91,54.51,43.88
030,1984,19.86,218.04,65.34,52.60
030,1985,19.58,260.73,78.13,62.90
030,1986,19.10,310.54,93.06,74.91
030,1987,11.79,347.16,104.03,83.75
030,1988,3.77,360.24,107.95,86.91
030,1989,-0.49,358.46,107.42,86.48
030,1990,-6.91,333.70,100.00,80.50
030,1991,-9.59,301.72,90.41,72.79
030,1992,-3.53,291.07,87.23,70.22
030,1993,-1.11,287.85,86.26,69.44
030,1994,-1.04,284.86,85.36,68.72
030,1995,1.56,289.30,86.70,69.79
030,1996,2.69,297.09,89.03,71.67
030,1997,4.32,309.93,92.88,74.77
030,1998,6.23,329.25,98.66,79.43
030,1999,7.98,355.53,106.54,85.77
030,2000,16.59,414.52,124.22,100.00
030,2001,12.37,465.79,139.58,112.37
030,2002,11.73,520.40,155.95,125.54
030,2003,6.61,554.82,166.26,133.84
030,2004,10.74,614.38,184.11,148.21
030,2005,10.22,677.16,202.92,163.36
030,2006,2.51,694.15,208.01,167.46
030,2007,-3.05,673.00,201.68,162.35
030,2008,-4.51,642.64,192.58,155.03
030,2009,-8.13,590.42,176.93,142.43
030,2010,-4.12,566.08,169.64,136.56
030,2011,-3.32,547.27,164.00,132.02
030,2012,-2.45,533.84,159.98,128.78
030,2013,1.30,540.78,162.05,130.46
030,2014,4.66,565.98,169.60,136.54
030,2015,3.99,588.55,176.37,141.98
030,2016,4.49,614.97,184.29,148.35
030,2017,5.92,651.34,195.19,157.13
030,2018,6.29,692.32,207.47,167.01
030,2019,4.85,725.93,217.54,175.12
030,2020,4.91,761.56,228.21,183.72
030,2021,14.19,869.61,260.60,209.79
030,2022,15.71,1006.22,301.53,242.74
030,2023,9.21,1098.93,329.31,265.11
031,1976,.,100.00,33.84,28.59
031,1977,5.89,105.89,35.83,30.28
031,1978,9.96,116.44,39.40,33.29
031,1979,10.93,129.17,43.71,36.93
031,1980,15.35,148.99,50.42,42.60
031,1981,1.09,150.61,50.97,43.06
031,1982,4.90,157.99,53.46,45.17
031,1983,5.71,167.01,56.52,47.75
031,1984,13.50,189.55,64.14,54.20
031,1985,18.30,224.24,75.88,64.11
031,1986,18.84,266.49,90.18,76.19
031,1987,14.56,305.29,103.31,87.29
031,1988,4.08,317.73,107.52,90.85
031,1989,-0.12,317.35,107.39,90.74
031,1990,-6.88,295.52,100.00,84.49
031,1991,-8.79,269.55,91.21,77.07
031,1992,-4.28,258.02,87.31,73.77
031,1993,-2.24,252.23,85.35,72.12
031,1994,-0.88,250.00,84.60,71.48
031,1995,0.90,252.26,85.36,72.12
031,1996,3.19,260.31,88.09,74.43
031,1997,3.72,270.00,91.37,77.20
031,1998,6.33,287.10,97.15,82.09
031,1999,8.05,310.22,104.97,88.70
031,2000,12.74,349.75,118.35,100.00
031,2001,12.96,395.07,133.69,112.96
031,2002,12.14,443.04,149.92,126.67
031,2003,7.50,476.29,161.17,136.18
031,2004,12.40,535.37,181.16,153.07
031,2005,9.55,586.50,198.46,167.69
031,2006,1.78,596.95,202.00,170.68
031,2007,-2.09,584.44,197.77,167.10
031,2008,-5.38,552.98,187.12,158.11
031,2009,-6.10,519.23,175.70,148.46
031,2010,-3.41,501.53,169.71,143.40
031,2011,-3.41,484.43,163.93,138.51
031,2012,-3.31,468.38,158.49,133.92
031,2013,1.06,473.35,160.18,135.34
031,2014,3.48,489.83,165.75,140.05
031,2015,3.70,507.96,171.89,145.24
031,2016,4.52,530.93,179.66,151.80
031,2017,5.86,562.03,190.18,160.69
031,2018,6.18,596.78,201.95,170.63
031,2019,4.71,624.89,211.46,178.67
031,2020,5.46,659.02,223.01,188.43
031,2021,14.23,752.77,254.73,215.23
031,2022,15.53,869.68,294.29,248.66
031,2023,9.18,949.48,321.29,271.47
032,1983,.,100.00,52.01,45.35
032,1984,9.77,109.77,57.09,49.79
032,1985,19.92,131.64,68.46,59.71
032,1986,17.84,155.13,80.68,70.36
032,1987,19.28,185.04,96.23,83.92
032,1988,9.10,201.88,104.99,91.56
032,1989,1.37,204.64,106.43,92.81
032,1990,-6.04,192.28,100.00,87.21
032,1991,-7.47,177.93,92.53,80.70
032,1992,-3.10,172.41,89.67,78.20
032,1993,-2.21,168.61,87.69,76.47
032,1994,-2.14,165.01,85.82,74.84
032,1995,0.88,166.47,86.57,75.50
032,1996,3.21,171.80,89.35,77.92
032,1997,1.79,174.88,90.95,79.31
032,1998,4.82,183.31,95.33,83.14
032,1999,6.53,195.28,101.56,88.57
032,2000,12.91,220.49,114.67,100.00
032,2001,10.97,244.67,127.25,110.97
032,2002,10.94,271.44,141.17,123.11
032,2003,9.28,296.62,154.26,134.53
032,2004,12.88,334.81,174.12,151.85
032,2005,13.17,378.92,197.06,171.85
032,2006,4.83,397.24,206.59,180.16
032,2007,-1.31,392.02,203.88,177.80
032,2008,-2.62,381.76,198.54,173.14
032,2009,-7.65,352.55,183.35,159.90
032,2010,-5.12,334.51,173.97,151.71
032,2011,-4.16,320.59,166.73,145.40
032,2012,-2.23,313.45,163.02,142.16
032,2013,-0.30,312.52,162.53,141.74
032,2014,1.55,317.38,165.06,143.94
032,2015,3.22,327.58,170.37,148.57
032,2016,3.02,337.48,175.51,153.06
032,2017,5.59,356.33,185.32,161.61
032,2018,6.71,380.26,197.76,172.46
032,2019,5.56,401.39,208.75,182.05
032,2020,5.07,421.73,219.33,191.27
032,2021,15.91,488.85,254.23,221.71
032,2022,17.54,574.59,298.83,260.60
032,2023,11.37,639.94,332.81,290.24
033,1983,.,100.00,49.44,40.64
033,1984,14.28,114.28,56.50,46.45
033,1985,18.14,135.01,66.75,54.87
033,1986,24.90,168.63,83.38,68.54
033,1987,18.20,199.33,98.55,81.01
033,1988,6.75,212.78,105.21,86.48
033,1989,1.20,215.34,106.47,87.52
033,1990,-6.08,202.25,100.00,82.20
033,1991,-6.28,189.55,93.72,77.04
033,1992,-2.78,184.28,91.11,74.90
033,1993,-1.65,181.24,89.61,73.66
033,1994,-0.02,181.21,89.59,73.65
033,1995,0.04,181.27,89.63,73.68
033,1996,2.93,186.59,92.25,75.84
033,1997,2.90,192.00,94.93,78.04
033,1998,6.45,204.38,101.05,83.07
033,1999,5.06,214.73,106.17,87.27
033,2000,14.58,246.04,121.65,100.00
033,2001,11.79,275.05,135.99,111.79
033,2002,11.81,307.54,152.06,124.99
033,2003,7.96,332.02,164.16,134.94
033,2004,12.41,373.23,184.53,151.69
033,2005,10.03,410.65,203.04,166.90
033,2006,3.49,424.97,210.12,172.72
033,2007,-0.93,421.03,208.17,171.12
033,2008,-3.70,405.46,200.47,164.80
033,2009,-7.32,375.80,185.80,152.74
033,2010,-4.78,357.83,176.92,145.43
033,2011,-4.62,341.28,168.74,138.71
033,2012,-2.53,332.64,164.46,135.20
033,2013,0.44,334.09,165.18,135.79
033,2014,3.89,347.09,171.61,141.07
033,2015,2.73,356.55,176.29,144.91
033,2016,3.40,368.67,182.28,149.84
033,2017,4.63,385.76,190.73,156.79
033,2018,5.74,407.90,201.68,165.79
033,2019,4.88,427.82,211.53,173.88
033,2020,7.03,457.91,226.40,186.11
033,2021,13.96,521.84,258.01,212.10
033,2022,15.68,603.67,298.47,245.35
033,2023,10.79,668.80,330.67,271.82
034,1977,.,100.00,34.21,33.06
034,1978,5.22,105.22,36.00,34.79
034,1979,3.93,109.36,37.42,36.16
034,1980,8.40,118.54,40.56,39.19
034,1981,.,.,.,.
034,1982,.,.,.,.
034,1983,.,156.23,53.45,51.65
034,1984,7.96,168.66,57.70,55.76
034,1985,10.80,186.88,63.94,61.79
034,1986,14.68,214.31,73.32,70.85
034,1987,15.48,247.49,84.68,81.83
034,1988,20.12,297.28,101.71,98.29
034,1989,2.75,305.46,104.51,100.99
034,1990,-4.31,292.29,100.00,96.63
034,1991,-8.22,268.26,91.78,88.69
034,1992,-2.96,260.32,89.06,86.07
034,1993,-1.69,255.93,87.56,84.61
034,1994,-1.13,253.03,86.57,83.66
034,1995,-0.77,251.08,85.90,83.01
034,1996,-1.17,248.13,84.89,82.04
034,1997,0.11,248.40,84.98,82.12
034,1998,6.11,263.58,90.18,87.14
034,1999,5.33,277.63,94.98,91.79
034,2000,8.95,302.46,103.48,100.00
034,2001,9.86,332.29,113.68,109.86
034,2002,8.57,360.76,123.43,119.27
034,2003,7.24,386.88,132.37,127.91
034,2004,13.54,439.28,150.29,145.23
034,2005,12.14,492.58,168.53,162.86
034,2006,5.83,521.31,178.36,172.35
034,2007,-0.34,519.56,177.76,171.78
034,2008,-3.09,503.51,172.27,166.47
034,2009,-5.95,473.57,162.02,156.57
034,2010,-4.38,452.81,154.92,149.71
034,2011,-2.90,439.66,150.42,145.36
034,2012,-5.26,416.52,142.51,137.71
034,2013,-1.76,409.18,139.99,135.28
034,2014,1.45,415.11,142.02,137.24
034,2015,1.44,421.09,144.07,139.22
034,2016,2.44,431.36,147.58,142.61
034,2017,2.98,444.22,151.98,146.87
034,2018,5.14,467.06,159.80,154.42
034,2019,6.73,498.49,170.55,164.81
034,2020,5.36,525.22,179.70,173.65
034,2021,13.37,595.42,203.71,196.86
034,2022,17.36,698.79,239.08,231.03
034,2023,10.19,769.96,263.43,254.56
035,1986,.,100.00,70.38,74.23
035,1987,14.71,114.71,80.74,85.15
035,1988,14.61,131.47,92.53,97.59
035,1989,10.78,145.63,102.50,108.10
035,1990,-2.44,142.08,100.00,105.46
035,1991,-6.52,132.82,93.48,98.59
035,1992,-4.10,127.38,89.65,94.55
035,1993,-0.45,126.80,89.25,94.12
035,1994,-5.37,119.99,84.45,89.07
035,1995,0.86,121.02,85.18,89.83
035,1996,-0.34,120.62,84.89,89.53
035,1997,1.23,122.10,85.94,90.63
035,1998,1.14,123.49,86.91,91.66
035,1999,1.89,125.81,88.55,93.39
035,2000,7.08,134.72,94.82,100.00
035,2001,8.31,145.91,102.70,108.31
035,2002,9.29,159.46,112.24,118.37
035,2003,6.59,169.97,119.63,126.17
035,2004,16.48,197.99,139.35,146.96
035,2005,15.09,227.87,160.38,169.14
035,2006,6.04,241.63,170.07,179.36
035,2007,1.58,245.45,172.76,182.19
035,2008,-1.63,241.45,169.94,179.22
035,2009,-6.25,226.37,159.33,168.03
035,2010,-7.68,208.99,147.09,155.13
035,2011,-1.13,206.62,145.43,153.37
035,2012,-2.75,200.93,141.42,149.15
035,2013,-1.39,198.14,139.46,147.07
035,2014,1.53,201.16,141.58,149.32
035,2015,-0.66,199.83,140.65,148.33
035,2016,4.71,209.24,147.27,155.31
035,2017,3.56,216.68,152.51,160.84
035,2018,5.17,227.88,160.39,169.15
035,2019,4.98,239.23,168.38,177.57
035,2020,5.43,252.23,177.53,187.22
035,2021,19.02,300.21,211.30,222.84
035,2022,16.01,348.28,245.13,258.52
035,2023,17.82,410.35,288.82,304.60
036,1999,.,100.00,.,89.93
036,2000,11.20,111.20,.,100.00
036,2001,4.93,116.68,.,104.93
036,2002,6.36,124.11,.,111.61
036,2003,7.68,133.64,.,120.18
036,2004,15.71,154.63,.,139.06
036,2005,13.24,175.10,.,157.47
036,2006,5.28,184.34,.,165.78
036,2007,7.64,198.43,.,178.45
036,2008,-2.76,192.95,.,173.52
036,2009,-5.50,182.33,.,163.97
036,2010,-5.86,171.65,.,154.37
036,2011,-3.12,166.30,.,149.55
036,2012,-4.55,158.73,.,142.75
036,2013,0.92,160.19,.,144.06
036,2014,-3.12,155.19,.,139.57
036,2015,3.13,160.06,.,143.94
036,2016,-3.29,154.79,.,139.20
036,2017,3.87,160.78,.,144.59
036,2018,7.24,172.42,.,155.06
036,2019,4.01,179.33,.,161.27
036,2020,4.75,187.86,.,168.94
036,2021,16.25,218.39,.,196.39
036,2022,19.50,260.96,.,234.68
036,2023,5.66,275.74,.,247.97
037,1985,.,100.00,63.54,51.88
037,1986,13.05,113.05,71.83,58.65
037,1987,15.46,130.53,82.94,67.72
037,1988,19.82,156.39,99.37,81.14
037,1989,3.82,162.36,103.16,84.24
037,1990,-3.07,157.38,100.00,81.65
037,1991,-1.57,154.91,98.43,80.37
037,1992,-1.72,152.24,96.73,78.99
037,1993,-0.68,151.20,96.08,78.45
037,1994,0.01,151.22,96.08,78.45
037,1995,4.27,157.66,100.18,81.80
037,1996,2.26,161.23,102.44,83.65
037,1997,3.70,167.20,106.24,86.75
037,1998,3.03,172.26,109.45,89.37
037,1999,3.82,178.84,113.63,92.78
037,2000,7.78,192.74,122.47,100.00
037,2001,10.26,212.52,135.04,110.26
037,2002,8.64,230.88,146.70,119.79
037,2003,6.71,246.36,156.54,127.82
037,2004,15.27,283.98,180.44,147.33
037,2005,12.82,320.39,203.58,166.23
037,2006,4.39,334.45,212.51,173.52
037,2007,2.85,343.99,218.57,178.47
037,2008,-0.82,341.18,216.78,177.01
037,2009,-3.55,329.07,209.09,170.73
037,2010,-4.60,313.93,199.47,162.87
037,2011,-2.11,307.30,195.26,159.43
037,2012,-1.30,303.29,192.71,157.35
037,2013,-1.58,298.50,189.67,154.87
037,2014,2.17,304.98,193.79,158.23
037,2015,2.35,312.14,198.33,161.95
037,2016,-0.19,311.53,197.95,161.63
037,2017,2.19,318.37,202.29,165.18
037,2018,3.96,330.97,210.30,171.71
037,2019,5.37,348.73,221.58,180.93
037,2020,5.84,369.09,234.52,191.49
037,2021,14.33,421.96,268.11,218.92
037,2022,17.73,496.76,315.64,257.73
037,2023,13.99,566.27,359.81,293.79
038,1976,.,100.00,24.73,18.92
038,1977,25.88,125.88,31.13,23.81
038,1978,2.37,128.87,31.87,24.38
038,1979,35.23,174.27,43.09,32.97
038,1980,5.36,183.62,45.40,34.74
038,1981,0.09,183.79,45.45,34.77
038,1982,6.61,195.93,48.45,37.07
038,1983,11.05,217.59,53.80,41.16
038,1984,14.63,249.42,61.67,47.18
038,1985,16.28,290.01,71.71,54.86
038,1986,21.28,351.71,86.97,66.54
038,1987,14.92,404.18,99.94,76.46
038,1988,5.72,427.30,105.66,80.84
038,1989,0.43,429.15,106.11,81.18
038,1990,-5.76,404.42,100.00,76.51
038,1991,-7.64,373.51,92.36,70.66
038,1992,-3.46,360.60,89.16,68.22
038,1993,-0.27,359.63,88.92,68.03
038,1994,0.17,360.24,89.08,68.15
038,1995,1.73,366.46,90.61,69.33
038,1996,3.98,381.04,94.22,72.08
038,1997,3.65,394.94,97.66,74.71
038,1998,6.46,420.47,103.97,79.54
038,1999,8.05,454.32,112.34,85.95
038,2000,16.35,528.60,130.71,100.00
038,2001,10.75,585.40,144.75,110.75
038,2002,10.15,644.81,159.44,121.98
038,2003,7.10,690.62,170.77,130.65
038,2004,10.39,762.34,188.50,144.22
038,2005,10.69,843.82,208.65,159.63
038,2006,2.40,864.11,213.67,163.47
038,2007,-1.62,850.09,210.20,160.82
038,2008,-4.11,815.17,201.57,154.21
038,2009,-7.84,751.25,185.76,142.12
038,2010,-3.69,723.49,178.90,136.87
038,2011,-2.75,703.62,173.98,133.11
038,2012,-1.62,692.23,171.17,130.95
038,2013,1.10,699.82,173.04,132.39
038,2014,4.80,733.41,181.35,138.74
038,2015,3.93,762.22,188.47,144.19
038,2016,3.75,790.77,195.53,149.60
038,2017,6.15,839.39,207.56,158.79
038,2018,5.85,888.47,219.69,168.08
038,2019,5.23,934.93,231.18,176.87
038,2020,4.58,977.78,241.77,184.97
038,2021,13.45,1109.29,274.29,209.85
038,2022,16.10,1287.88,318.45,243.64
038,2023,11.48,1435.69,355.00,271.60
039,1979,.,100.00,43.96,33.36
039,1980,.,.,.,.
039,1981,.,109.72,48.24,36.60
039,1982,5.59,115.86,50.93,38.65
039,1983,4.66,121.25,53.31,40.45
039,1984,15.06,139.52,61.34,46.54
039,1985,12.99,157.64,69.30,52.58
039,1986,17.27,184.86,81.27,61.67
039,1987,17.53,217.27,95.52,72.48
039,1988,10.74,240.60,105.78,80.26
039,1989,-1.25,237.59,104.45,79.26
039,1990,-4.26,227.46,100.00,75.88
039,1991,-7.08,211.37,92.92,70.51
039,1992,-2.02,207.09,91.04,69.08
039,1993,-1.62,203.74,89.57,67.97
039,1994,-0.96,201.78,88.71,67.31
